,date,natural_resources_mining_all_employees,natural_resources_mining_avg_monthly_pay,natural_resources_mining_aggr_value,construction_all_employees,construction_avg_monthly_pay,construction_aggr_value,manufacturing_all_employees,manufacturing_avg_monthly_pay,manufacturing_aggr_value,trade_transportation_utilities_all_employees,trade_transportation_utilities_avg_monthly_pay,trade_transportation_utilities_aggr_value,information_all_employees,information_avg_monthly_pay,information_aggr_value,financial_activities_all_employees,financial_activities_avg_monthly_pay,financial_activities_aggr_value,professional_business_services_all_employees,professional_business_services_avg_monthly_pay,professional_business_services_aggr_value,education_health_services_all_employees,education_health_services_avg_monthly_pay,education_health_services_aggr_value,leisure_hospitality_all_employees,leisure_hospitality_avg_monthly_pay,leisure_hospitality_aggr_value,other_services_all_employees,other_services_avg_monthly_pay,other_services_aggr_value,unclassified_all_employees,unclassified_avg_monthly_pay,unclassified_aggr_value,total_industries_aggr_value
35,200401,4434,9212,40846008,6421,2696,17311016,7746,3464,26832144,36419,2624,95563456,3983,3308,13175764,13210,3636,48031560,33989,3696,125623344,35291,2620,92462420,41552,1556,64654912,7364,1672,12312608,388,1964,762032,537575264
36,200312,4457,6888,30699816,6652,2928,19477056,8060,3380,27242800,37851,2660,100683660,4327,3444,14902188,14511,3336,48408696,35118,3752,131762736,36274,2768,100406432,41582,1576,65533232,7980,1792,14300160,353,2404,848612,554265388
37,200311,4438,6888,30568944,6711,2928,19649808,7969,3380,26935220,37629,2660,100093140,4429,3444,15253476,14473,3336,48281928,34901,3752,130948552,37811,2768,104660848,41072,1576,64729472,7953,1792,14251776,302,2404,726008,556099172
38,200310,4450,6888,30651600,6971,2928,20411088,7933,3380,26813540,37089,2660,98656740,4381,3444,15088164,14512,3336,48412032,34314,3752,128746128,35897,2768,99362896,41293,1576,65077768,7966,1792,14275072,300,2404,721200,548216228
39,200309,4530,6636,30061080,6962,2628,18296136,7938,3184,25274592,37494,2484,93135096,4655,3164,14728420,14534,2964,43078776,32898,3260,107247480,35686,2784,99349824,41207,1392,57360144,7400,1584,11721600,279,2080,580320,500833468
40,200308,4607,6636,30572052,7001,2628,18398628,7980,3184,25408320,37794,2484,93880296,4670,3164,14775880,14714,2964,43612296,32746,3260,106751960,35291,2784,98250144,41047,1392,57137424,7448,1584,11797632,278,2080,578240,501162872
41,200307,4793,6636,31806348,7050,2628,18527400,8019,3184,25532496,37516,2484,93189744,4404,3164,13934256,14622,2964,43339608,33164,3260,108114640,35774,2784,99594816,41398,1392,57626016,7426,1584,11762784,271,2080,563680,503991788
42,200306,4864,6716,32666624,7394,2592,19165248,8084,3192,25804128,37658,2460,92638680,5912,2792,16506304,14486,3044,44095384,33504,2928,98099712,36420,2664,97022880,41590,1460,60721400,7435,1556,11568860,436,2184,952224,499241444
43,200305,4830,6716,32438280,7321,2592,18976032,8045,3192,25679640,37444,2460,92112240,5638,2792,15741296,14478,3044,44071032,33651,2928,98530128,36158,2664,96324912,41434,1460,60493640,7439,1556,11575084,425,2184,928200,496870484
44,200304,4818,6716,32357688,7271,2592,18846432,7977,3192,25462584,37546,2460,92363160,5294,2792,14780848,14584,3044,44393696,34682,2928,101548896,36780,2664,97981920,42068,1460,61419280,7417,1556,11540852,427,2184,932568,501627924
